id,cr_no,target_sentence,response,training,tooshort_AD,irrelevant_AD,copypaste_AD,eval_AD,overall_AD,notes_AD,overall_AD_2,tooshort_JM,irrelevant_JM,copypaste_JM,eval_JM,overall_JM,notes_JM,overall_JM_2,interrater_difference,agree,interrater_difference_2
SERP_F19C_B2_35,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,The iris determines the size of the pupil based on the amount of light entering.,4,,,,,2,,2,,,,,1,,2,,,
SERP_F19C_B2_35,viz_cr_4,"In dim light, the pupil becomes larger",The pupil becomes larger to allow more light to pass through when in dim light.,4,,,,,2,,2,,,,,2,"""to allow more light to pass through"" = bridge/elab",2,,,
SERP_F19C_B2_35,viz_cr_5,This bends the light rays producing an image that is in focus,The lens muscles bend light rays passed through the pupil to produce an image in focus,4,,,,,2,,2,,,,,2,"""lens muscles"" = bridge",2,,,
SERP_F19C_B2_35,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",The lens muscles bend less light to help you see objects that are farther away,4,,,,,2,muscles bridge,2,,,,,2,,2,,,
SERP_F19C_B2_35,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,The retina has receptors that interact with light,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_35,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","Rod cells are a type of retain receptor cell that helps you see colors of black, white, and grey in dim light",4,,,,,2,,1,,,,,1,,1,,,
SERP_F19C_B2_35,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived",Color and objects are perceived when retina receptors known as rods and cones react to light that comes in through the pupil.,4,,,,,3,want to give 2.5,3,,,,,3,"""through the PUPIL"" = super distal bridge. This was mentioned just after cr_2",3,,,
SERP_F19C_C1_36,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",The noticing of light through the eyes causes signals to be sent towards the brain to be understood. allowing someone to see their environment,4,,,,,2,,2,,,,,2,strong 1 or weak 2? Giving it a 2 for strong paraphrase/weak elab,2,,,
SERP_F19C_C1_36,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.","The first layer of the eye noticeable to others are the pupil and cornea, which are covered by the cornea, a clear tissue in the front of the eye.",4,,,,,2,,1,,,,,1,,1,,,
SERP_F19C_C1_36,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,Muscles connected to the iris change the size of the iris to regulate the amount of light going into the eye.,4,,,,,2,maybe 1,2,,,,,2,,2,,,
SERP_F19C_C1_36,viz_cr_4,"In dim light, the pupil becomes larger","In situations where there is little light, the pupil will become bigger as the iris dilates to allow more light to enter the eye to allowed someone to see.",4,,,,,3,,3,,,,,3,weak 2 or strong 3?,3,,,
SERP_F19C_C1_36,viz_cr_5,This bends the light rays producing an image that is in focus,light is bent and focused by the cornea to better produce an image in the eye.,4,,,,,2,,2,,,,,1,"participant says it's the cornea that's bending the light but its actually the lens that bends the light and they're not the same thing, right? If the cornea/lens are sort of interchangeable structures, then this cr would be a 2 due to bridging. Scoring it as a 1 because as I understand it, lens != cornea",1,,,
SERP_F19C_C1_36,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",The cornea bend to become thinner to bend the eye less in order to see thing that are farther away.,4,,,,,2,,2,,,,,1,same comment as above,1,,,
SERP_F19C_C1_36,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,The retina of the eye contains 130 million receptor cells on the back of the eye that are used to respond to light that to make an image.,4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_36,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","The rod cells in the retina of the eye allow for someone to see in black, white, and grey.",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_36,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","The colors, edges, and objects that are perceived in the environment are when light hits the rods and cone in the back of the eye, causing nerve impulses to travel the optic nerves.",4,,,,,1,,2,,,,,2,"""in the back of the eye"" = bridge",2,,,
SERP_F19C_B1_37,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.","It is interesting that eyes are labelled as ""sense organs"". 
Would fingers and toes also be called sense organs as well?
Fingers, toes, and eyes all convert stimuli into impulses for the brain; however the stimuli differs depending on the organ.",4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",When does the cornea begin and end? What covers the back of the eye if the cornea covers the front?,4,,,,,2,,2,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,"Not only does the iris ""determine"" one's eye color, it also controls the constriction and dilation of the pupil.
Therefore, what would be considered to be the main purpose of the iris? To provide eye color or to control the pupil?
",4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_4,"In dim light, the pupil becomes larger",How does the brain determine how much light is considered to be dim or bright?,4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_5,This bends the light rays producing an image that is in focus,"What would happen if the light rays entered the eye without bending at the lens?
In other words, what would happen if we did not have lens in our eyes?",4,,,,,3,maybe 2?,3,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",When would happen to the lens of those that are blind?,4,,,,,2,,2,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,It is incredible that such a small area within the eye contains more than 130 million receptor cells.,4,,,,1,1,,1,,,,,1,,1,,,
SERP_F19C_B1_37,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","Rods are the opposite of cones. Since cones work best in bright light and enables one to see colors (""cones"" and ""colors"" both start with ""c""), rods should work best in dim light and enable one to see those that are not scientifically labelled as colors: black, white, and gray.
",4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_B1_37,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","Rods and cones serve as  the receptors that allow the brain to receive stimuli that determines perception. Without them, one could not see anything.",4,,,,,2,,2,,,,,3,,3,,,
SERP_F19C_B2_38,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",The eyes get their input from the brain,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_38,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",The structure of the eye is complex,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_38,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,I did not know that,4,,,,,1,,0,,,,,0,,0,,,
SERP_F19C_B2_38,viz_cr_4,"In dim light, the pupil becomes larger","The pupil also becomes larger when people take certain drugs, I wonder why",4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_B2_38,viz_cr_5,This bends the light rays producing an image that is in focus,Lenses that are not developed properly cause vision issues,4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_B2_38,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",Concave and convex lenses,4,,,,,2,,2,,,,,3,hate that this cr is a fragment but giving the benefit of the doubt and scoring as a full 3 although there is minimal elaboration,3,,,
SERP_F19C_B2_38,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,There are a lot of receptors in the eye,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_38,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",Do dogs only have rod cells in their eyes?,4,,,,,3,maybe 2?,3,,,,,3,,3,,,
SERP_F19C_B2_38,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived",How were those signals converted to tangible objects?,4,,,,,1,,1,,,,,3,"not confident about this one�the objects are tangible because of the signals that are sent to the brain. They're tangible because of physics, not biology, no?",3,,,
SERP_F19C_C1_39,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",Eyes are a very complex and interesting organ in the body. When your eyes responds to the stimulus of light they are converted into impulses that enables you to see. You brain interprets the light and that is how we see.,4,,,,,2,maybe 3?,2,,,,,2,weak 2,2,,,
SERP_F19C_C1_39,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.","After the eyelid, which is the main line of defense and protection of the eye, the clear tissue that covers the front of the eye is called the cornea, after is the most visible layer of the eye which includes both the pupil and iris.",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_39,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,"The size of the pupil, or the small black circles in ones' eye is adjusted by the muscles in the iris, which are the colored circular structure, that surrounds the pupil. The color of the iris is the color of ones' eye, gray, green, blue, and brown.",4,,,,,3,,3,,,,,2,,2,,,
SERP_F19C_C1_39,viz_cr_4,"In dim light, the pupil becomes larger","The muscles in the iris adjust depending on the amount of light. In dimmer light the pupil, the muscles in the iris adjust and the size of the pupil becomes larger. Vice versa, when the light is bright, the muscles in the iris adjust and become smaller.",4,,,,,2,,2,,,,,2,strong 2 or weak 3? Lots of bridging going on,2,,,
SERP_F19C_C1_39,viz_cr_5,This bends the light rays producing an image that is in focus,"Once light passes through the pupil, it travels to the lens. The muscles in the lens focus on the light and bend the light rays creating a focused image.",4,,,,,3,feels global,2,,,,,2,,2,,,
SERP_F19C_C1_39,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",To see far sighted the lenses need to bend the light less and need to be thin.,4,,,,,2,,2,,,,,1,,1,,,
SERP_F19C_C1_39,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,"There are about 130 million receptor cells located in the retina, that line the back of the eye, in which each of them respond to light.",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_39,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","The two type of receptor cells are cones and rods. Rods enable us to see in shades of black, white, and gray and work best in dimmer light scenes.",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_39,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","Colors, objects, and edges are perceived through optic nerves where the rods and cones respond to light hitting them.",4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C2_41,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.","The eyes use the stimulus produced from the light and convert into impluses, so the organs of the brain can evaluate it generating the sight, which you can see.",4,,,,,2,,2,,,,,3,strong 2 or weak 3?,3,,,
